Gene,Entrez,P-value,Multiple testing corrected p-value,Z-score,Twist1,Control,Quantity,Human orthologue
Gm9899,100502829.0,0.947015158408064,1.0,-0.0664555336597644,0.738372179276992,1.29718409027536,-0.812963134025097,
Zfp238,,0.94702743196028,1.0,0.0664401170462069,531.356403773332,512.517845889285,0.0520776236241635,
Gldn,235379.0,0.947054411195344,1.0,-0.066406228914022,55.8447612518971,60.5512885788172,-0.116735712827066,GLDN
F7,14068.0,0.947056803286295,1.0,-0.0664032242552596,0.369186089638496,1.09861638608152,-1.57326761461244,F7
Cyp4a31,666168.0,0.947081301821159,1.0,0.0663724521582068,3.21777701021976,2.47413891643206,0.379137845587077,CYP4A11;CYP4A22
Ankrd13d,68423.0,0.947119504892213,1.0,-0.0663244662054001,74.5215402332436,92.7870483279017,-0.316265948308323,ANKRD13D
Ube2e1,22194.0,0.94717282517555,1.0,-0.0662574921434757,108.491053412045,110.826594737781,-0.0307280448792494,UBE2E1
BC030476,239368.0,0.947278062838561,1.0,0.0661253070381014,27.692203820895,27.4554319501981,0.0123882628081544,C8orf47
Polr2l,66491.0,0.947382508606367,1.0,-0.0659941177451612,252.704510947109,261.789114686072,-0.0509536929965505,POLR2L
Naa38,76522.0,0.947432732772775,1.0,0.0659310339959001,82.7980199764891,77.4576438789407,0.0961886498063712,NAA38
Gsg1,14840.0,0.947498378653783,1.0,0.0658485802942784,3.23250045609508,2.57872845388341,0.325990711620118,GSG1
Naip1,17940.0,0.947526372503332,1.0,0.0658134190999699,12.4942354616828,9.44094831003401,0.404258938144623,NAIP
Olfr90,258469.0,0.94758580132133,1.0,-0.0657387748226764,0.678255945509403,1.34026324197978,-0.982614695025547,
Blvrb,233016.0,0.947828968770861,1.0,-0.0654333534352604,144.278891974071,152.123438409143,-0.0763822045930545,BLVRB
Calm1,12313.0,0.947954159221643,1.0,-0.0652761150300104,2745.11475321375,2765.35097245135,-0.0105961368183768,CALM3
Cstf2,108062.0,0.94798733269796,1.0,0.0652344496266366,408.340624502621,367.522305889891,0.151941290276967,CSTF2
Aarsd1,69684.0,0.94807917550229,1.0,-0.0651190969918361,241.222723711329,267.063864211172,-0.146818962789083,PTGES3L-AARSD1;PTGES3L
Zfp251,71591.0,0.948100942408978,1.0,0.0650917583409147,223.799812752665,222.315757270991,0.00959862208622286,ZNF251
Tctex1d2,66061.0,0.948125957455937,1.0,-0.0650603401730204,35.3796012162758,36.8488274113611,-0.0587009245076402,TCTEX1D2
Rpl34,68436.0,0.948164064042816,1.0,0.065012479537018,14.5283920730778,13.6001516030693,0.0952523082991593,RPL34
Ranbp3,71810.0,0.94820393129186,1.0,0.0649624077258939,403.333679975223,401.315734358663,0.00723616070628125,RANBP3
Acvrl1,11482.0,0.948477149257236,1.0,-0.0646192602999004,270.361880226063,274.583928254611,-0.0223554325520253,ACVRL1
Unc45b,217012.0,0.948630649000561,1.0,0.0644264760187943,29.2010692521814,25.5463503618819,0.192903999484897,UNC45B
Mir3101,100526505.0,0.948639080639937,1.0,-0.0644158865751817,0.369186089638496,1.0555372343771,-1.51555737046183,
A730046J19Rik,319764.0,0.948696457191611,1.0,-0.0643438265504684,0.0,0.813890378478833,,
Cacna1e,12290.0,0.948696457191611,1.0,-0.0643438265504684,0.0,0.813890378478833,,CACNA1E
Calca,12310.0,0.948696457191611,1.0,-0.0643438265504684,0.0,0.813890378478833,,CALCA
D630045M09Rik,432777.0,0.948696457191611,1.0,-0.0643438265504684,0.0,0.813890378478833,,
Gm2022,100039052.0,0.948696457191611,1.0,-0.0643438265504684,0.0,0.813890378478833,,
Gm5122,330956.0,0.948696457191611,1.0,-0.0643438265504684,0.0,0.813890378478833,,
Gpr26,233919.0,0.948696457191611,1.0,-0.0643438265504684,0.0,0.813890378478833,,GPR26
Hsf2bp,74377.0,0.948696457191611,1.0,-0.0643438265504684,0.0,0.813890378478833,,HSF2BP
Jakmip2,76217.0,0.948696457191611,1.0,-0.0643438265504684,0.0,0.813890378478833,,JAKMIP2
Krtap5-4,50775.0,0.948696457191611,1.0,-0.0643438265504684,0.0,0.813890378478833,,
Mir370,723854.0,0.948696457191611,1.0,-0.0643438265504684,0.0,0.813890378478833,,MIR370
Olfr549,259105.0,0.948696457191611,1.0,-0.0643438265504684,0.0,0.813890378478833,,
Pnliprp1,18946.0,0.948696457191611,1.0,-0.0643438265504684,0.0,0.813890378478833,,PNLIPRP1
Spam1,20690.0,0.948696457191611,1.0,-0.0643438265504684,0.0,0.813890378478833,,SPAM1
Sycp2,320558.0,0.948696457191611,1.0,-0.0643438265504684,0.0,0.813890378478833,,SYCP2
Tex22,75671.0,0.948696457191611,1.0,-0.0643438265504684,0.0,0.813890378478833,,TEX22
Zp1,22786.0,0.948696457191611,1.0,-0.0643438265504684,0.0,0.813890378478833,,ZP1
1700058G18Rik,67342.0,0.948768925980927,1.0,-0.0642528124479798,2.37389580928291,3.02676287730918,-0.350519039738924,
Astn2,56079.0,0.948823364311901,1.0,0.0641844432850811,105.291704938413,93.8591621173793,0.165822296275373,ASTN2
Nicn1,66257.0,0.948879638713021,1.0,0.0641137685149254,409.582939561222,367.903284927903,0.154829065852348,NICN1
Gm10785,100038392.0,0.948904465426593,1.0,-0.0640825888575628,73.485115985065,79.2732510634788,-0.109382074341071,
LOC100504703,,0.948923794171328,1.0,-0.0640583140954013,3.4814540781984,5.2690647186947,-0.597856906315312,
Soat2,223920.0,0.949104652610123,1.0,0.0638311777587439,62.9678621023542,58.5352407977278,0.105310233177982,SOAT2
Fbxo6,50762.0,0.949179537158476,1.0,-0.0637371327828811,181.530814404624,205.735883563938,-0.180578981538912,FBXO6
4930453H23Rik,100503481.0,0.94931920955362,1.0,-0.0635617244433553,0.369186089638496,1.03710600033459,-1.49014325578991,
Als2cr12,108812.0,0.949432496657514,1.0,-0.0634194536524485,1.47674435855398,1.94577613541304,-0.397925634746254,ALS2CR12
Snhg6,73824.0,0.949569491171186,1.0,-0.0632474117967036,25.4466472214962,27.969758184264,-0.136392197492621,
Pim3,223775.0,0.949617928802088,1.0,-0.0631865828023108,92.4455365010972,110.547103022208,-0.257985649096244,PIM3
Tmem201,230917.0,0.949636822942957,1.0,-0.0631628552067059,412.420338025257,419.998658323318,-0.0262692399663267,TMEM201
5730577I03Rik,66662.0,0.949656846207683,1.0,0.0631377096762428,147.818811431597,139.574648170177,0.082792959152501,
Pigs,276846.0,0.949676697547922,1.0,-0.0631127800906607,1254.56192792453,1351.90508785815,-0.107810181922576,PIGS
Capn10,23830.0,0.949715682315114,1.0,-0.0630638225989918,202.67112021741,220.431254491094,-0.121188269682258,CAPN10
Fasn,14104.0,0.949743718074848,1.0,-0.0630286150825791,11469.0915406327,12439.9740609182,-0.117232356318514,FASN
Mir484,723916.0,0.949954674605655,1.0,0.0627636967986518,1.7557560975411,1.22083556771825,0.524223546245072,
Arhgef3,71704.0,0.950063350202984,1.0,-0.0626272241815586,1149.90546201124,1165.42670661804,-0.0193430198642757,ARHGEF3
Mocs3,69372.0,0.950079617167835,1.0,0.0626067965565336,13.8586248146014,13.2547167995769,0.0642782606704941,MOCS3
Ipw,16353.0,0.950119683585724,1.0,0.0625564823180714,1.92138135296855,1.03008772685806,0.899376682456193,
1700022I11Rik,67317.0,0.950288050705045,1.0,-0.062345053531977,2.23045120883945,2.63744733225514,-0.241806695147841,C9orf131
Dtx1,14357.0,0.950395302600882,1.0,0.0622103722861384,25.658429154184,20.7232511390178,0.308182493246359,DTX1
Mir721,723975.0,0.950516509776491,1.0,0.0620581680977615,1.86126511920096,1.03008772685806,0.853516359003632,
Hsf4,26386.0,0.950555766517547,1.0,-0.0620088723114181,2.26050932572325,3.33191003647244,-0.559701578113579,HSF4
Kcnu1,16532.0,0.950646334999156,1.0,0.0618951435137607,2.2231849720728,0.648592045137681,1.77724475296169,KCNU1
Otol1,229389.0,0.950646334999156,1.0,0.0618951435137607,2.2231849720728,0.648592045137681,1.77724475296169,OTOL1
AI414108,102623.0,0.950668682385309,1.0,0.0618670815417011,43.9612082928475,37.8028644425548,0.217735483777419,
Ovol2,107586.0,0.950684122509535,1.0,0.0618476931579476,48.1772063839061,44.2789242172523,0.121730568096806,OVOL2
Serpinb9,20723.0,0.950733254112551,1.0,-0.0617859980593991,143.072166215276,143.123557144886,-0.000518117036972087,SERPINB9
Csgalnact2,78752.0,0.950866938123689,1.0,0.0616181307544943,133.665687542765,131.774883495184,0.0205537514587143,CSGALNACT2
Gfpt1,14583.0,0.950894667250466,1.0,0.0615833114469971,1877.68689331258,1820.62270020683,0.0445245378385268,GFPT1
Bola3,78653.0,0.950988698326134,1.0,0.0614652377132891,21.9508516421065,21.5403197626757,0.0272372474430977,BOLA3
Abcc3,76408.0,0.951155511344704,1.0,-0.0612557746434544,263.36459820513,268.755415748547,-0.0292323972785796,ABCC3
Endou,19011.0,0.951213632440921,1.0,0.0611827940215131,1.86126511920096,0.925498189406709,1.00798149517597,ENDOU
Zc3h10,103284.0,0.951312689467086,1.0,0.0610584123389088,128.853531271223,128.429221857908,0.00475857502247681,ZC3H10
Ngf,18049.0,0.951334273081671,1.0,-0.0610313108400982,127.110130335239,139.144332301847,-0.13050313143732,NGF
Mccc2,78038.0,0.951340773243609,1.0,-0.061023148910559,317.70481090978,345.229103959771,-0.119867157105931,MCCC2
Atp6v0c-ps2,100039636.0,0.95150329246019,1.0,0.0608190829462116,1.86126511920096,0.88241903770229,1.07674774625409,
Eif3k,73830.0,0.95156318235962,1.0,-0.0607438833084271,805.988133976848,822.208856760866,-0.0287463134912022,EIF3K
Lhb,16866.0,0.95162261964376,1.0,0.0606692523282302,5.89225398834062,4.02078972593934,0.551340729841128,LHB;CGB;CGB2;CGB1;CGB5;CGB8;CGB7
Ywhah,22629.0,0.951718259442505,1.0,-0.0605491652502295,1872.63775206962,1902.1831915105,-0.0225843450894749,YWHAH
Polr2e,66420.0,0.95174239060706,1.0,-0.0605188658573177,396.673522716451,403.39532122261,-0.0242422477065002,POLR2E
Rasgrf2,19418.0,0.951757586884956,1.0,-0.0604997852486855,21.5415143536009,26.6536771120653,-0.307214905427155,RASGRF2
Cstb,13014.0,0.951780709504951,1.0,-0.0604707522826123,454.793394232436,483.621537250273,-0.0886671943760776,CSTB
Rragd,52187.0,0.951788757528802,1.0,-0.0604606471246785,39.0438488963096,44.0248158798658,-0.173221691367738,RRAGD
Arhgef1,16801.0,0.951862906058744,1.0,-0.0603675459755208,3078.9273762848,3250.66150619394,-0.0783054964975887,ARHGEF1
Mrps21,66292.0,0.951879133065246,1.0,-0.0603471713601745,258.133080027931,268.896666386174,-0.0589368335060718,
Ahsa1,217737.0,0.951905961109104,1.0,-0.0603134861464217,818.806803553941,864.776594018386,-0.078804385800267,AHSA1
Tmem65,74868.0,0.951925894143469,1.0,0.0602884583308302,747.740470577469,664.248994091505,0.170813481370006,TMEM65
Fam161a,73873.0,0.951988501988785,1.0,-0.0602098484872538,23.066898598055,23.1022235610465,-0.00220767285531539,FAM161A
1190007I07Rik,544717.0,0.952006840056548,1.0,0.0601868234459189,25.9878842977465,25.6843771911741,0.0169480963496002,C12orf73
Spred3,101809.0,0.952017739395291,1.0,0.0601731383919061,58.5967520906426,53.8214236262973,0.122640148854051,SPRED3
Jrkl,77532.0,0.952108728723168,1.0,0.0600588939312208,137.271461123895,112.388847258872,0.288532839944114,JRKL
Serp2,72661.0,0.952111918074416,1.0,0.060054889456991,2.803198132689,1.70412927951478,0.718038932846906,SERP2
Spata25,75642.0,0.952111918074416,1.0,0.060054889456991,2.803198132689,1.70412927951478,0.718038932846906,SPATA25
Endod1,71946.0,0.952139057159376,1.0,-0.0600208143007487,705.609562021106,714.956831774056,-0.0189860247308099,ENDOD1
Csnk2b,13001.0,0.952171823143586,1.0,-0.0599796742434154,1378.23916043626,1421.16121434616,-0.0442439659964441,CSNK2B
A230072E10Rik,331547.0,0.952231966557538,1.0,0.0599041601118122,34.151772171718,32.3436346560414,0.0784786308697326,
Gm53,193022.0,0.952259161445625,1.0,0.0598700151992366,2.86331436645659,1.68569804547227,0.764339940754518,
Rbak,57782.0,0.952259244950512,1.0,-0.0598699103536447,367.886612657203,375.976138500445,-0.0313799257064249,RBAK
Actn2,11472.0,0.952301743212795,1.0,0.0598165512210088,1.89132323608475,0.73475034854652,1.36406990439768,ACTN2
Dhtkd1,209692.0,0.952352183881794,1.0,0.0597532201385108,82.4975914718861,78.8292754851662,0.0656204854207261,DHTKD1
Tex13,83555.0,0.952389799861367,1.0,-0.0597059913272514,5.24466738484817,6.2340489625735,-0.24931820557718,
Bnc1,12173.0,0.952420741478993,1.0,0.0596671426230527,146.297064381217,139.393519407602,0.069737330501769,BNC1
Nup35,69482.0,0.952463322065471,1.0,-0.0596136807752117,167.116411888856,175.515797738883,-0.0707474676175233,NUP35
Arg1,11846.0,0.952507528903121,1.0,0.059558177275906,148.230716128146,139.336156777879,0.0892747555467919,ARG1
Gm12839,631037.0,0.952523947415306,1.0,-0.0595375632066322,0.369186089638496,0.950947696925747,-1.3650177981106,
Pdhx,27402.0,0.952543033884933,1.0,-0.0595135994466696,329.119781577057,347.999125012473,-0.0804709371353324,PDHX
4933407G14Rik,71125.0,0.952575410817747,1.0,0.0594729491027436,2.95348871710797,1.68569804547227,0.809073967234559,
Lrrc19,100061.0,0.952590725339018,1.0,0.0594537212329608,68.4252285416866,63.8749031032411,0.0992791507130005,LRRC19
Fancf,100040608.0,0.952647188157002,1.0,0.0593828305544353,47.6910047680161,41.3970385217237,0.204189614864814,FANCF
Vamp8,22320.0,0.952658994792995,1.0,-0.0593680070239112,953.51276038226,957.166477999907,-0.0055176259908548,VAMP8
Spink8,78709.0,0.952665823006018,1.0,-0.0593594340354714,1.07750015203169,1.72877719717669,-0.682063875203731,SPINK8
Gp1bb,14724.0,0.952716299012882,1.0,0.0592960603097107,2.803198132689,1.87644588633246,0.579071033190233,GP1BB
Nudt11,58242.0,0.952730202328724,1.0,0.0592786044357613,1.78581421442489,0.777829500250939,1.19905614167411,NUDT10;NUDT11
Opa3,403187.0,0.952762911056265,1.0,-0.0592375380857432,431.647806351174,439.211058130995,-0.0250597212236629,OPA3
Gm17801,100272221.0,0.952799776033126,1.0,-0.0591912536155037,2.74308189892141,4.23897699183664,-0.627918439102631,
Hccs,15159.0,0.952912019362412,1.0,0.0590503313985871,95.2381754077151,90.2631941559299,0.0774021491293523,HCCS
Mir99a,387229.0,0.953063234712669,1.0,0.0588604814139858,9.63799635965082,8.29143290891442,0.217111809210741,MIR99A
Ppp1r12b,329251.0,0.953088935485251,1.0,-0.0588282144559916,805.968283298075,813.564438897768,-0.0135335535086449,PPP1R12B
Ang2,11731.0,0.953214679357339,1.0,0.0586703456779046,8.87744352538983,7.86605648563249,0.17450373123264,ANG
Zfp511,69752.0,0.953254507443851,1.0,-0.0586203426608051,102.497232924589,106.602237065939,-0.0566527511986786,ZNF511
Morc4,75746.0,0.953372289391023,1.0,0.0584724716708529,435.287135296599,376.682070393727,0.208620018194449,MORC4
Npm3-ps1,108176.0,0.953390051588663,1.0,-0.0584501719828687,0.813823084053057,1.50556157532093,-0.887514605357725,
Klf2,16598.0,0.953397316013003,1.0,0.0584410518136929,19.8947053480695,18.1485025201706,0.132534019416762,KLF2
Decr2,26378.0,0.953430893445506,1.0,0.0583988968690149,717.308028573829,674.795245787283,0.0881429691582766,DECR2
4921530L18Rik,70957.0,0.953476868580293,1.0,-0.0583411773393306,24.481922327891,27.9785475584429,-0.192604226945826,
Catsperg1,320225.0,0.953615107052094,1.0,0.0581676268794945,52.3885822624556,51.3701615268248,0.0283218103246718,CATSPERG
Muc19,239611.0,0.953676080103482,1.0,0.0580910792733553,1.77854797765824,0.813890378478833,1.12779349417023,MUC19
Kctd3,226823.0,0.953684509418781,1.0,-0.0580804968560525,739.490552840083,759.62824444887,-0.0387618319946015,KCTD3
Nufip1,27275.0,0.95377724309858,1.0,0.0579640766195785,216.116693933216,190.038096797029,0.185521853915031,NUFIP1
Pigk,329777.0,0.953791585776017,1.0,0.0579460705252079,438.680464126036,414.714316245929,0.0810526088582763,PIGK
Zfp964,636741.0,0.953799968112691,1.0,-0.0579355471748009,61.3644595450807,67.5934488698815,-0.139480096092958,
Cer1,12622.0,0.953809742253851,1.0,-0.0579232765337573,4.29527716225146,5.60388815147833,-0.383676933719139,CER1
Gpr152,269053.0,0.953838376964003,1.0,0.0578873280290955,1.7557560975411,0.648592045137681,1.43670921087032,GPR152
Tfb2m,15278.0,0.953842283236448,1.0,0.0578824240336865,447.485619645254,437.174248023697,0.0336329000015694,TFB2M
Fancl,67030.0,0.953906414937706,1.0,0.0578019122936952,157.671836821943,140.698210300813,0.164321013039453,FANCL
Rcn1,19672.0,0.95397478905616,1.0,0.0577160749827502,356.443362369376,325.575966791879,0.130678648199585,RCN1
Slamf8,74748.0,0.954099723893546,1.0,-0.0575592320770637,0.889273988829122,1.40097203786958,-0.65572826847293,SLAMF8
Rwdd1,66521.0,0.954315453016498,1.0,0.0572884095665461,214.593181672269,203.985733917771,0.0731359792363723,RWDD1
Fxn,14297.0,0.954338503461541,1.0,0.0572594726959301,195.795818435427,187.325727888362,0.0638008966387533,FXN
Snord32a,27209.0,0.95434343249031,1.0,0.0572532849401611,3.0743324097763,2.08562496123516,0.559793409137541,
Gxylt2,232313.0,0.954395783508935,1.0,0.057187565167336,54.7957066704159,39.1104692009729,0.48650801627723,GXYLT2
Herc6,67138.0,0.954436482407301,1.0,-0.0571364732594703,140.863972277635,142.966274710116,-0.0213721884339128,HERC6
Zfyve28,231125.0,0.954470804331425,1.0,-0.0570933868876691,4.46877987957871,4.97253901272222,-0.154101706866319,ZFYVE28
BC048609,433215.0,0.954511403699482,1.0,-0.0570424202004785,1.46202091267867,2.36954937898071,-0.696648777889688,
Slc6a18,22598.0,0.95457726325249,1.0,0.0569597432868899,73.8181235551052,72.3695172202545,0.028592917604917,SLC6A18
Idi2,320581.0,0.954621307715436,1.0,-0.0569044522048828,7.42226859668668,9.44213663769495,-0.347253150258276,
Pms2,18861.0,0.954643837373512,1.0,0.0568761697347061,127.504285616971,124.903953274932,0.0297265994038426,PMS2
Dytn,241073.0,0.954669138186759,1.0,-0.0568444085658552,1.10755826891549,2.4416711354365,-1.14048629792919,DYTN
Tmem146,,0.954759914648576,1.0,0.056730453549145,7.82835878718448,5.74956692311603,0.445256587216717,
Casp1,12362.0,0.954786013574066,1.0,0.0566976907486618,372.851878206997,369.222915749579,0.0141105126318817,CASP1
Rnu73b,19871.0,0.954878968279826,1.0,-0.0565810022825581,35.0255205171966,39.1065501625983,-0.1590037815556,
Eny2,223527.0,0.954891781096278,1.0,0.0565649180804002,390.525643791608,353.00592943289,0.145724869154224,ENY2
Spata17,74717.0,0.954907733131487,1.0,-0.0565448931703362,4.66446325188995,6.38611233881873,-0.453226854606358,SPATA17
Polr2g,67710.0,0.954981286013223,1.0,-0.0564525610543663,324.355919850258,326.6601743622,-0.0102128057025773,POLR2G
9530027J09Rik,100500713.0,0.955057650339638,1.0,-0.0563567001958537,9.23814092799537,12.8251136101936,-0.473297146077401,
Zfp772,232855.0,0.95522500090449,1.0,0.0561466252646802,215.745598120158,201.74530040058,0.0967960575241384,
Crcp,12909.0,0.955264548203833,1.0,-0.0560969819571527,163.101598196307,166.024276354953,-0.0256232915773245,CRCP
Gm11549,100503068.0,0.955277724017306,1.0,-0.0560804425282503,0.339127972754702,0.907868545221327,-1.42065362863255,
Crybg3,224273.0,0.955506734471914,1.0,0.0557929711016727,952.210723183954,922.433587707671,0.0458358302428892,CRYBG3
Gm12253,624860.0,0.955523784844293,1.0,-0.0557715683557623,0.0,0.666221689323063,,
Repin1,58887.0,0.955624752584033,1.0,-0.0556448275486309,458.425635195865,485.760508579364,-0.0835574843678386,REPIN1
Fbxo38,107035.0,0.955729883296861,1.0,-0.0555128620760025,1333.83436994468,1374.24230874832,-0.0430568753160211,FBXO38
BC051142,407788.0,0.955771255162873,1.0,-0.0554609302491971,0.369186089638496,0.864789393516908,-1.22800063330394,C6orf10
Mir5101,100628610.0,0.955771255162873,1.0,-0.0554609302491971,0.369186089638496,0.864789393516908,-1.22800063330394,
Dnmt3b,13436.0,0.955874985168278,1.0,-0.055330724338768,338.261000223787,356.93574992462,-0.0775275545814636,DNMT3B
Grin3b,170483.0,0.955882356977254,1.0,-0.0553214709950571,41.1918964434591,52.8586861318358,-0.359780017138362,GRIN3B
9430076C15Rik,320189.0,0.955898625387876,1.0,0.0553010503531128,119.123488577415,94.2814393055592,0.337412221403844,
Arhgap42,71544.0,0.955929634015784,1.0,-0.0552621273714226,5588.43228750839,5609.60467078739,-0.00545547918306685,ARHGAP42
Gm2518,100039957.0,0.955945159596565,1.0,-0.0552426392172611,72.1061175423989,79.6016108815779,-0.142675962495786,
Gm9776,328309.0,0.955976777455924,1.0,-0.0552029516384746,117.820743805193,124.877572271651,-0.0839208295473476,
Rtel1,269400.0,0.955995366180387,1.0,-0.0551796186172577,394.924451787268,417.095913842598,-0.0788024834944629,RTEL1;RTEL1-TNFRSF6B
Fgd3,30938.0,0.956028292112591,1.0,-0.0551382892562363,218.515720318404,223.677550982115,-0.0336833971178726,FGD3
Mettl2,52686.0,0.956035096558947,1.0,0.0551297481758651,303.206469370397,295.675326837511,0.0362866757429912,METTL2B;METTL2A
1700016K19Rik,74230.0,0.956176116795851,1.0,0.0549527375918676,4.79941916530045,3.37139609094453,0.509513685375651,C17orf97
Chrna1,11435.0,0.956241218362363,1.0,0.0548710217715491,88.9737552520909,80.8370558684566,0.138363065589689,CHRNA1
Fabp4,11770.0,0.956262530721488,1.0,0.0548442704686567,18.8175871407219,15.4365567761378,0.285730666306531,FABP4
Mylk,107589.0,0.956286433180041,1.0,0.0548142681160431,1693.09598220743,1575.80051596644,0.103578850008835,MYLK
4930470H14Rik,75815.0,0.956325829638897,1.0,0.0547648178105802,3578.33930539518,3456.37218741538,0.0500316156847204,
Ephx3,71932.0,0.956360761058921,1.0,-0.0547209721191751,39.6318921830605,45.8613099638453,-0.210615715153409,EPHX3
Ubr7,66622.0,0.956538027289709,1.0,-0.0544984703179924,506.184634795936,518.62842578139,-0.0350375666062566,UBR7
Slc50a1,19729.0,0.956559316922075,1.0,-0.0544717480860194,196.639555123512,205.727160319092,-0.065178715694687,SLC50A1
Stk10,20868.0,0.956622177782054,1.0,-0.054392846880837,713.259535873087,775.815787150602,-0.121287003763576,STK10
4930529M08Rik,78774.0,0.956874615304458,1.0,0.0540759977206786,1.47674435855398,0.813890378478833,0.859513702070811,C20orf26
Mri1,67873.0,0.956922859407684,1.0,-0.0540154443321957,130.553687142761,138.629736355138,-0.0865935483130084,MRI1
Ildr2,100039795.0,0.956958731615196,1.0,0.053970419606321,11.3172700744916,9.39004929499593,0.269321359864255,ILDR2
Fgfbp3,72514.0,0.957093777081913,1.0,0.0538009193059776,7.59615325869798,5.85614637808545,0.37531739820279,FGFBP3
9930013L23Rik,80982.0,0.957214110440552,1.0,-0.0536498859907691,5.82529177059752,7.03191287658121,-0.27158688435994,KIAA1199
Tdp1,104884.0,0.957255580249191,1.0,-0.0535978365124763,180.057347300802,197.248702572454,-0.13155934037909,TDP1
Xpot,73192.0,0.957330810404864,1.0,-0.0535034142058153,1065.88806393731,1069.55259911623,-0.00495149503414367,XPOT
Mir365-2,723853.0,0.957404365193137,1.0,-0.0534110951348745,1.10755826891549,1.51338143865459,-0.450393054640389,MIR365B
C85492,,0.957415559690239,1.0,-0.0533970448920653,70.3871511895893,74.0884337407519,-0.0739362384966015,
Dnajc15,66148.0,0.957530336562813,1.0,0.0532529887444769,72.2703676833251,70.1029823132604,0.043928413670452,DNAJC15
1700020N18Rik,67086.0,0.957553642502952,1.0,-0.0532237376560538,0.0,0.623142537618643,,
4930522O17Rik,78180.0,0.957553642502952,1.0,-0.0532237376560538,0.0,0.623142537618643,,
Mir1957,100316707.0,0.957553642502952,1.0,-0.0532237376560538,0.0,0.623142537618643,,
Rasl2-9-ps,,0.957553642502952,1.0,-0.0532237376560538,0.0,0.623142537618643,,
Serpina3k,20714.0,0.957553642502952,1.0,-0.0532237376560538,0.0,0.623142537618643,,SERPINA3
BC020535,,0.957611535621062,1.0,0.0531510766899952,7.44525144914585,6.08375668703066,0.291358118639977,
Mir30e,723836.0,0.95775830262706,1.0,-0.0529668724176542,3.76792302629418,4.38305258376008,-0.218166494178586,MIR30E
Stx6,58244.0,0.957773303624915,1.0,-0.0529480450728975,1037.52549605496,1038.39525341848,-0.00120890425019426,STX6
Jkamp,104771.0,0.957794339517186,1.0,0.0529216435277675,176.766372745803,153.312933726865,0.20536443868131,JKAMP
Grcc10,14790.0,0.957835827387131,1.0,-0.0528695734000752,229.934862220481,248.627019804589,-0.112757870417265,C12orf57
Snora7a,100217451.0,0.957881800692112,1.0,-0.0528118739106123,19.291098109861,19.5514644755582,-0.0193414062130177,
4930449E18Rik,78120.0,0.957897489761081,1.0,0.0527921831483382,6.42021934943105,5.22941074323448,0.295974197570692,
Smpd4,77626.0,0.95795470146826,1.0,-0.0527203790529077,679.261637437183,714.928334751006,-0.0738312541030198,SMPD4
Rltpr,234695.0,0.957959161243461,1.0,-0.0527147817811899,11.0455245722711,12.369725071315,-0.163351498866436,RLTPR
Brd9,105246.0,0.958242120138425,1.0,-0.0523596556316475,330.872748001101,335.609235621496,-0.020505947382622,BRD9
Spag17,74362.0,0.958339452157344,1.0,-0.0522375010954672,1.35651189101881,2.28339107557187,-0.751276276422517,SPAG17
Nxf1,53319.0,0.958341432040921,1.0,0.0522350162916502,2480.76904121651,2448.76864822304,0.0187309478894081,NXF1
Ankrd9,74251.0,0.958362870645956,1.0,-0.0522081103223531,16.4717631086883,17.8771793906519,-0.118124143369339,ANKRD9
Dap3,65111.0,0.958435572020383,1.0,0.0521168686154153,529.692456009923,525.775246307402,0.0107087406789548,DAP3
4930526L06Rik,75138.0,0.958450820421409,1.0,0.052097731616355,1.62764616810611,0.518553000167293,1.65022375169089,
Atg4d,235040.0,0.958506108369879,1.0,-0.0520283444735915,189.937412990474,212.560892229283,-0.162352079844497,ATG4D
Slc7a4,224022.0,0.958554623634834,1.0,-0.051967457349006,94.8512857945562,103.435378431742,-0.124990485120843,SLC7A4
Ndst3,83398.0,0.958568883328535,1.0,0.051949561332774,1.70309707288218,0.432394696758454,1.97773993398063,NDST3
Senp3,80886.0,0.958648235306806,1.0,-0.0518499743437655,586.629898852432,586.932826587931,-0.000744795897118143,SENP3
Gm20337,100504661.0,0.958671905241345,1.0,0.0518202685990888,114.466024541929,111.843139779816,0.0334426782290073,
Gtpbp4,69237.0,0.958718506625279,1.0,0.0517617840414829,776.85266454548,689.196279941133,0.172726093150404,GTPBP4
Synpo2,118449.0,0.958748536282809,1.0,0.0517240970305946,318.856585407618,315.729895289135,0.0142168072244797,SYNPO2
Gnrh1,14714.0,0.958772471810056,1.0,0.0516940581633514,15.0850021284437,13.7300227270516,0.135780886490816,GNRH1
Atxn1l,52335.0,0.958774570904596,1.0,-0.0516914238211734,2151.07934485059,2289.58205930271,-0.0900235314736896,ATXN1L
Dapk1,69635.0,0.958846980522265,1.0,0.0516005507111335,1571.21899490049,1564.03555391828,0.00661096740614385,DAPK1
Psma5,26442.0,0.958855037253171,1.0,-0.0515904396470339,1039.27419319084,1052.98904811229,-0.0189140985653765,
Pex11b,18632.0,0.958963726359026,1.0,0.0514540371310422,223.132061422354,210.430458010634,0.084554289065427,PEX11B
Kctd12,239217.0,0.958966250371547,1.0,0.0514508695603993,1361.23545587805,1198.69010121189,0.183457909267531,
Acsm3,20216.0,0.959019491307135,1.0,-0.0513840536790584,23.464920354311,23.914510759811,-0.02738071363021,ACSM3
